"","drug","cell_line","log10_dose","viability"
"4497","CISPLATIN","910903",0.102098125731771,0.63838010764031
"4498","CISPLATIN","910903",0.278189384787453,0.640367086596834
"4499","CISPLATIN","910903",0.397940008672038,0.758112859028592
"4500","CISPLATIN","910903",0.602059991327962,0.280051880158954
"4501","CISPLATIN","910903",0.698970004336019,0.377664533442536
"4502","CISPLATIN","910903",0.778151250383644,0.478424711359294
"4503","CISPLATIN","910903",1,0.256461752264282
"4504","CISPLATIN","908440",-2.39771120224918,0.956356354805292
"4505","CISPLATIN","908440",-2.2216199431935,0.936913298134477
"4506","CISPLATIN","908440",-1.89774933665299,1
"4507","CISPLATIN","908440",-1.72165807759731,1
"4508","CISPLATIN","908440",-1.40823996531185,0.895230087504969
"4509","CISPLATIN","908440",-1.3977874710568,1
"4510","CISPLATIN","908440",-1.22169621200112,0.973376254258587
"4511","CISPLATIN","908440",-1.10720996964787,0.85434686237522
"4512","CISPLATIN","908440",-0.897825605460608,0.951373936304857
"4513","CISPLATIN","908440",-0.806179973983887,1
"4514","CISPLATIN","908440",-0.721734346404928,1
"4515","CISPLATIN","908440",-0.505149978319906,0.723773342439791
"4516","CISPLATIN","908440",-0.397863739864418,1
"4517","CISPLATIN","908440",-0.221772480808737,0.943011632259764
"4518","CISPLATIN","908440",-0.204119982655925,0.888520514115708
"4519","CISPLATIN","908440",0.0969100130080564,0.795373897996474
"4520","CISPLATIN","908440",0.102098125731771,0.931262829654319
"4521","CISPLATIN","908440",0.278189384787453,0.760887424580632
"4522","CISPLATIN","908440",0.397940008672038,0.831259133313098
"4523","CISPLATIN","908440",0.602059991327962,0.444725276696704
"4524","CISPLATIN","908440",0.698970004336019,0.791353955941141
"4525","CISPLATIN","908440",0.778151250383644,0.293475523602938
"4526","CISPLATIN","908440",1,0.25311272462322
"4527","CISPLATIN","688087",-2.39771120224918,0.954251146831365
"4528","CISPLATIN","688087",-2.2216199431935,0.962389139898493
"4529","CISPLATIN","688087",-1.89774933665299,0.970095225266125
"4530","CISPLATIN","688087",-1.72165807759731,1
"4531","CISPLATIN","688087",-1.40823996531185,1
"4532","CISPLATIN","688087",-1.3977874710568,0.932075618948501
"4533","CISPLATIN","688087",-1.22169621200112,0.957837001542186
"4534","CISPLATIN","688087",-1.10720996964787,0.857159152592438
"4535","CISPLATIN","688087",-0.897825605460608,0.938870988197208
"4536","CISPLATIN","688087",-0.806179973983887,0.943727868740165
"4537","CISPLATIN","688087",-0.721734346404928,1
"4538","CISPLATIN","688087",-0.505149978319906,1
"4539","CISPLATIN","688087",-0.397863739864418,0.96208222669655
"4540","CISPLATIN","688087",-0.221772480808737,0.915809865027266
"4541","CISPLATIN","688087",-0.204119982655925,0.90542010225108
"4542","CISPLATIN","688087",0.0969100130080564,1
"4543","CISPLATIN","688087",0.102098125731771,0.904726224837217
"4544","CISPLATIN","688087",0.278189384787453,0.946873400712207
"4545","CISPLATIN","688087",0.397940008672038,1
"4546","CISPLATIN","688087",0.602059991327962,0.76686755495248
"4547","CISPLATIN","688087",0.698970004336019,0.921454369140838
"4548","CISPLATIN","688087",0.778151250383644,0.809764275712731
"4549","CISPLATIN","688087",1,0.891574413310958
"4550","CISPLATIN","906873",-1.40823996531185,0.935896373343377
"4551","CISPLATIN","906873",-1.10720996964787,0.979000148649167
"4552","CISPLATIN","906873",-0.806179973983887,0.983781890729442
"4553","CISPLATIN","906873",-0.505149978319906,0.980332117818779
"4554","CISPLATIN","906873",-0.204119982655925,1
"4555","CISPLATIN","906873",0.0969100130080564,1
"4556","CISPLATIN","906873",0.397940008672038,0.927938606617359
"4557","CISPLATIN","906873",0.698970004336019,0.84736536730914
"4558","CISPLATIN","906873",1,0.393327312271268
"4559","CISPLATIN","910694",-2.39771120224918,1
"4560","CISPLATIN","910694",-2.2216199431935,1
"4561","CISPLATIN","910694",-1.89774933665299,1
"4562","CISPLATIN","910694",-1.72165807759731,1
"4563","CISPLATIN","910694",-1.40823996531185,0.952639737190154
"4564","CISPLATIN","910694",-1.3977874710568,0.958379931339205
"4565","CISPLATIN","910694",-1.22169621200112,1
"4566","CISPLATIN","910694",-1.10720996964787,0.897609784953913
"4567","CISPLATIN","910694",-0.897825605460608,1
"4568","CISPLATIN","910694",-0.806179973983887,0.96587840572563
"4569","CISPLATIN","910694",-0.721734346404926,1
"4570","CISPLATIN","910694",-0.505149978319906,0.925425029094786
"4571","CISPLATIN","910694",-0.397863739864418,1
"4572","CISPLATIN","910694",-0.221772480808737,1
"4573","CISPLATIN","910694",-0.204119982655925,0.895405374485856
"4574","CISPLATIN","910694",0.0969100130080564,0.937726471065278
"4575","CISPLATIN","910694",0.102098125731771,0.967392325374896
"4576","CISPLATIN","910694",0.278189384787453,0.998093742498297
"4577","CISPLATIN","910694",0.397940008672038,0.825370436498635
"4578","CISPLATIN","910694",0.602059991327962,1
"4579","CISPLATIN","910694",0.698970004336019,0.840623700892087
"4580","CISPLATIN","910694",0.778151250383644,0.936275557124411
"4581","CISPLATIN","910694",1,0.606466020008068
"4582","CISPLATIN","908134",-2.39771120224918,0.933813411127026
"4583","CISPLATIN","908134",-2.2216199431935,0.926907268142197
"4584","CISPLATIN","908134",-1.89774933665299,0.93329603546642
"4585","CISPLATIN","908134",-1.72165807759731,0.95944891370226
"4586","CISPLATIN","908134",-1.40823996531185,0.908500743121688
"4587","CISPLATIN","908134",-1.3977874710568,0.932156313663574
"4588","CISPLATIN","908134",-1.22169621200112,0.926169280293356
"4589","CISPLATIN","908134",-1.10720996964787,0.871775051609849
"4590","CISPLATIN","908134",-0.897825605460608,0.94370605769192
"4591","CISPLATIN","908134",-0.806179973983887,0.902548118279353
"4592","CISPLATIN","908134",-0.721734346404928,0.978721789860988
"4593","CISPLATIN","908134",-0.721734346404926,0.93092592638448
"4594","CISPLATIN","908134",-0.505149978319906,0.855442723637646
"4595","CISPLATIN","908134",-0.397863739864418,0.953727708122441
"4596","CISPLATIN","908134",-0.221772480808737,0.938328700517755
"4597","CISPLATIN","908134",-0.204119982655925,0.861615994084826
"4598","CISPLATIN","908134",0.0969100130080564,0.848913181247272
"4599","CISPLATIN","908134",0.102098125731771,0.883299993496463
"4600","CISPLATIN","908134",0.278189384787453,0.825922937101629
"4601","CISPLATIN","908134",0.397940008672038,0.739421047273681
"4602","CISPLATIN","908134",0.602059991327962,0.612499110960246
"4603","CISPLATIN","908134",0.698970004336019,0.712746630808215
"4604","CISPLATIN","908134",0.778151250383644,0.578108972241273
"4605","CISPLATIN","908134",1,0.281423496723846
"4606","CISPLATIN","909707",-2.39771120224918,0.910304815586404
"4607","CISPLATIN","909707",-2.2216199431935,1
"4608","CISPLATIN","909707",-1.89774933665299,0.923757763059952
"4609","CISPLATIN","909707",-1.72165807759731,1
"4610","CISPLATIN","909707",-1.40823996531185,1
"4611","CISPLATIN","909707",-1.3977874710568,0.948803414862292
"4612","CISPLATIN","909707",-1.22169621200112,1
"4613","CISPLATIN","909707",-1.10720996964787,0.952947548069472
"4614","CISPLATIN","909707",-0.897825605460608,0.843402524020144
"4615","CISPLATIN","909707",-0.806179973983887,1
"4616","CISPLATIN","909707",-0.721734346404928,1
"4617","CISPLATIN","909707",-0.505149978319906,1
"4618","CISPLATIN","909707",-0.397863739864418,0.916797401686976
"4619","CISPLATIN","909707",-0.221772480808737,0.968206681707243
"4620","CISPLATIN","909707",-0.204119982655925,1
"4621","CISPLATIN","909707",0.0969100130080564,0.89224319085737
"4622","CISPLATIN","909707",0.102098125731771,0.89473388793456
"4623","CISPLATIN","909707",0.278189384787453,0.94775871011675
"4624","CISPLATIN","909707",0.397940008672038,0.980180796678823
"4625","CISPLATIN","909707",0.602059991327962,0.794916229597362
"4626","CISPLATIN","909707",0.698970004336019,0.92929921326858
"4627","CISPLATIN","909707",0.778151250383644,0.745925202299999
"4628","CISPLATIN","909707",1,0.552097001609523
"4629","CISPLATIN","909717",-2.39771120224918,1
"4630","CISPLATIN","909717",-2.2216199431935,1
"4631","CISPLATIN","909717",-1.89774933665299,0.928489022492779
"4632","CISPLATIN","909717",-1.72165807759731,1
"4633","CISPLATIN","909717",-1.40823996531185,0.924028392724648
"4634","CISPLATIN","909717",-1.3977874710568,1
"4635","CISPLATIN","909717",-1.22169621200112,1
"4636","CISPLATIN","909717",-1.10720996964787,0.731042298523144
"4637","CISPLATIN","909717",-0.897825605460608,0.970536805853168
"4638","CISPLATIN","909717",-0.806179973983887,0.97386003402086
"4639","CISPLATIN","909717",-0.721734346404928,1
"4640","CISPLATIN","909717",-0.505149978319906,1
"4641","CISPLATIN","909717",-0.397863739864418,1
"4642","CISPLATIN","909717",-0.221772480808737,0.954256131257003
"4643","CISPLATIN","909717",-0.204119982655925,1
"4644","CISPLATIN","909717",0.0969100130080564,0.799035087862092
"4645","CISPLATIN","909717",0.102098125731771,0.973368519021119
"4646","CISPLATIN","909717",0.278189384787453,1
"4647","CISPLATIN","909717",0.397940008672038,0.90086496355435
"4648","CISPLATIN","909717",0.602059991327962,0.784487874922465
"4649","CISPLATIN","909717",0.698970004336019,0.815613773297597
"4650","CISPLATIN","909717",0.778151250383644,0.759132775487713
"4651","CISPLATIN","909717",1,0.564565108131389
"4652","CISPLATIN","949157",-2.39771120224918,0.962143892278408
"4653","CISPLATIN","949157",-2.2216199431935,0.926147672608428
"4654","CISPLATIN","949157",-1.89774933665299,0.956293851095888
"4655","CISPLATIN","949157",-1.72165807759731,0.985339570586499
"4656","CISPLATIN","949157",-1.40823996531185,0.97780881279612
"4657","CISPLATIN","949157",-1.3977874710568,0.952612053012109
"4658","CISPLATIN","949157",-1.22169621200112,1
"4659","CISPLATIN","949157",-1.10720996964787,0.953292873912272
"4660","CISPLATIN","949157",-0.897825605460608,0.945758830163284
"4661","CISPLATIN","949157",-0.806179973983887,0.974993569792156
"4662","CISPLATIN","949157",-0.721734346404928,0.992298860301426
"4663","CISPLATIN","949157",-0.505149978319906,0.981589257405099
"4664","CISPLATIN","949157",-0.397863739864418,0.993889078858932
"4665","CISPLATIN","949157",-0.221772480808737,0.828348880764469
"4666","CISPLATIN","949157",-0.204119982655925,0.919144355979406
"4667","CISPLATIN","949157",0.0969100130080564,0.917151445999336
"4668","CISPLATIN","949157",0.102098125731771,0.875864195093473
"4669","CISPLATIN","949157",0.278189384787453,0.867447321521383
"4670","CISPLATIN","949157",0.397940008672038,0.919153964230925
"4671","CISPLATIN","949157",0.602059991327962,0.690124623633286
"4672","CISPLATIN","949157",0.698970004336019,0.883432359758857
"4673","CISPLATIN","949157",0.778151250383644,0.760950382662746
"4674","CISPLATIN","949157",1,0.621897711998419
"4675","CISPLATIN","908144",-2.39771120224918,0.972922004369025
"4676","CISPLATIN","908144",-2.2216199431935,0.899998779546735
"4677","CISPLATIN","908144",-1.89774933665299,0.974738954895235
"4678","CISPLATIN","908144",-1.72165807759731,0.955556052403451
"4679","CISPLATIN","908144",-1.40823996531185,0.975202019546419
"4680","CISPLATIN","908144",-1.3977874710568,0.9923975199404
"4681","CISPLATIN","908144",-1.22169621200112,0.993437881422507
"4682","CISPLATIN","908144",-1.10720996964787,1
"4683","CISPLATIN","908144",-0.897825605460608,1
"4684","CISPLATIN","908144",-0.806179973983887,1
"4685","CISPLATIN","908144",-0.721734346404928,0.993437881422507
"4686","CISPLATIN","908144",-0.505149978319906,0.938296866104648
"4687","CISPLATIN","908144",-0.397863739864418,0.984080227019883
"4688","CISPLATIN","908144",-0.221772480808737,0.96415682823144
"4689","CISPLATIN","908144",-0.204119982655925,0.764960668789269
"4690","CISPLATIN","908144",0.0969100130080564,1
"4691","CISPLATIN","908144",0.102098125731771,0.901776900967539
"4692","CISPLATIN","908144",0.278189384787453,0.960720786275345
"4693","CISPLATIN","908144",0.397940008672038,0.682462494363914
"4694","CISPLATIN","908144",0.602059991327962,0.910546920480183
"4695","CISPLATIN","908144",0.698970004336019,0.516079112959357
"4696","CISPLATIN","908144",0.778151250383644,0.962449478191144
"4697","CISPLATIN","908144",1,0.237421751014439
"4698","CISPLATIN","1240150",-1.40823996531185,0.915013992077122
"4699","CISPLATIN","1240150",-1.10720996964787,1
"4700","CISPLATIN","1240150",-0.806179973983887,1
"4701","CISPLATIN","1240150",-0.505149978319906,0.898494034809163
"4702","CISPLATIN","1240150",-0.204119982655925,1
"4703","CISPLATIN","1240150",0.0969100130080564,0.956859437750171
"4704","CISPLATIN","1240150",0.397940008672038,0.99761029245843
"4705","CISPLATIN","1240150",0.698970004336019,0.973801195995007
"4706","CISPLATIN","1240150",1,0.632961604968487
"4707","CISPLATIN","910079",-2.39771120224918,0.947244403189658
"4708","CISPLATIN","910079",-2.2216199431935,1
"4709","CISPLATIN","910079",-1.89774933665299,0.976451977740788
"4710","CISPLATIN","910079",-1.72165807759731,0.933939658961356
"4711","CISPLATIN","910079",-1.40823996531185,0.94118562395017
"4712","CISPLATIN","910079",-1.3977874710568,0.964924829996783
"4713","CISPLATIN","910079",-1.22169621200112,0.701131589691646
"4714","CISPLATIN","910079",-1.10720996964787,0.928978975810418
"4715","CISPLATIN","910079",-0.897825605460608,0.957753826744783
"4716","CISPLATIN","910079",-0.806179973983887,1
"4717","CISPLATIN","910079",-0.721734346404926,0.951837159959752
"4718","CISPLATIN","910079",-0.505149978319906,0.868191866577812
"4719","CISPLATIN","910079",-0.397863739864418,0.923007297867339
"4720","CISPLATIN","910079",-0.221772480808737,1
"4721","CISPLATIN","910079",-0.204119982655925,0.711608076662063
"4722","CISPLATIN","910079",0.0969100130080564,0.809437971550647
"4723","CISPLATIN","910079",0.102098125731771,0.933392263986574
"4724","CISPLATIN","910079",0.278189384787453,0.871251553370116
"4725","CISPLATIN","910079",0.397940008672038,1
"4726","CISPLATIN","910079",0.602059991327962,0.831042175404709
"4727","CISPLATIN","910079",0.698970004336019,0.869731766007075
"4728","CISPLATIN","910079",0.778151250383644,0.844405301872522
"4729","CISPLATIN","910079",1,0.750755601906809
"4730","CISPLATIN","910701",-1.40823996531185,0.915217498867634
"4731","CISPLATIN","910701",-1.10720996964787,1
"4732","CISPLATIN","910701",-0.806179973983887,1
"4733","CISPLATIN","910701",-0.505149978319906,1
"4734","CISPLATIN","910701",-0.204119982655925,1
"4735","CISPLATIN","910701",0.0969100130080564,1
"4736","CISPLATIN","910701",0.397940008672038,0.888244413740341
"4737","CISPLATIN","910701",0.698970004336019,0.952842329157318
"4738","CISPLATIN","910701",1,0.73598397165966
"4739","CISPLATIN","907061",-2.39771120224918,1
"4740","CISPLATIN","907061",-2.2216199431935,0.999660026859002
"4741","CISPLATIN","907061",-1.89774933665299,1
"4742","CISPLATIN","907061",-1.72165807759731,0.821696854606078
"4743","CISPLATIN","907061",-1.40823996531185,1
"4744","CISPLATIN","907061",-1.3977874710568,1
"4745","CISPLATIN","907061",-1.22169621200112,0.860385380512569
"4746","CISPLATIN","907061",-1.10720996964787,0.910713758165097
"4747","CISPLATIN","907061",-0.897825605460608,0.985748602809666
"4748","CISPLATIN","907061",-0.806179973983887,0.834302389879996
"4749","CISPLATIN","907061",-0.721734346404926,0.97837324377656
"4750","CISPLATIN","907061",-0.505149978319906,0.976590603532706
"4751","CISPLATIN","907061",-0.397863739864418,0.957169496861746
"4752","CISPLATIN","907061",-0.221772480808737,0.71338112281871
"4753","CISPLATIN","907061",-0.204119982655925,0.982424791371552
"4754","CISPLATIN","907061",0.0969100130080564,1
"4755","CISPLATIN","907061",0.102098125731771,0.900695443190224
"4756","CISPLATIN","907061",0.278189384787453,0.423298116858741
"4757","CISPLATIN","907061",0.397940008672038,0.699580066463528
"4758","CISPLATIN","907061",0.602059991327962,0.553839694147389
"4759","CISPLATIN","907061",0.698970004336019,0.806079763903386
"4760","CISPLATIN","907061",0.778151250383644,0.224129099862092
"4761","CISPLATIN","907061",1,0.248492207446584
"4762","CISPLATIN","909700",-1.40823996531185,0.858203636154091
"4763","CISPLATIN","909700",-1.10720996964787,0.974239524839498
"4764","CISPLATIN","909700",-0.806179973983887,1
"4765","CISPLATIN","909700",-0.505149978319906,0.86593361733269
"4766","CISPLATIN","909700",-0.204119982655925,1
"4767","CISPLATIN","909700",0.0969100130080564,1
"4768","CISPLATIN","909700",0.397940008672038,0.893285178576045
"4769","CISPLATIN","909700",0.698970004336019,0.950743563755256
"4770","CISPLATIN","909700",1,0.721736380894866
"4771","CISPLATIN","688011",-2.39771120224918,1
"4772","CISPLATIN","688011",-1.89774933665299,1
"4773","CISPLATIN","688011",-1.40823996531185,0.987822801969242
"4774","CISPLATIN","688011",-1.3977874710568,0.948215024956091
"4775","CISPLATIN","688011",-1.10720996964787,1
"4776","CISPLATIN","688011",-0.897825605460608,0.95808017417949
"4777","CISPLATIN","688011",-0.806179973983887,0.989836287660534
"4778","CISPLATIN","688011",-0.505149978319906,0.884532304471803
"4779","CISPLATIN","688011",-0.397863739864418,0.959814316709002
"4780","CISPLATIN","688011",-0.204119982655925,1
"4781","CISPLATIN","688011",0.0969100130080564,0.887932062818653
"4782","CISPLATIN","688011",0.102098125731771,0.98460777496187
"4783","CISPLATIN","688011",0.397940008672038,1
"4784","CISPLATIN","688011",0.602059991327962,0.969959208102803
"4785","CISPLATIN","688011",0.698970004336019,1
"4786","CISPLATIN","688011",1,1
"4787","CISPLATIN","909977",-2.39771120224918,0.970248992095845
"4788","CISPLATIN","909977",-2.2216199431935,0.987997363343941
"4789","CISPLATIN","909977",-1.89774933665299,1
"4790","CISPLATIN","909977",-1.72165807759731,1
"4791","CISPLATIN","909977",-1.40823996531185,0.884711042680184
"4792","CISPLATIN","909977",-1.3977874710568,0.994055732146848
"4793","CISPLATIN","909977",-1.22169621200112,1
"4794","CISPLATIN","909977",-1.10720996964787,0.885133791592132
"4795","CISPLATIN","909977",-0.897825605460608,0.968256899178354
"4796","CISPLATIN","909977",-0.806179973983887,0.951385922889908
"4797","CISPLATIN","909977",-0.721734346404926,1
"4798","CISPLATIN","909977",-0.505149978319906,0.842711964281767
"4799","CISPLATIN","909977",-0.397863739864418,1
"4800","CISPLATIN","909977",-0.221772480808737,0.962083440182156
"4801","CISPLATIN","909977",-0.204119982655925,0.900816350867212
"4802","CISPLATIN","909977",0.0969100130080564,0.744188235055659
"4803","CISPLATIN","909977",0.102098125731771,1
"4804","CISPLATIN","909977",0.278189384787453,1
"4805","CISPLATIN","909977",0.397940008672038,0.80150853659206
"4806","CISPLATIN","909977",0.602059991327962,0.853921750016097
"4807","CISPLATIN","909977",0.698970004336019,0.693678086758496
"4808","CISPLATIN","909977",0.778151250383644,0.993201833267646
"4809","CISPLATIN","909977",1,0.627905167811971
"4810","CISPLATIN","907064",-2.39771120224918,0.993086867748962
"4811","CISPLATIN","907064",-2.2216199431935,1
"4812","CISPLATIN","907064",-1.89774933665299,1
"4813","CISPLATIN","907064",-1.72165807759731,1
"4814","CISPLATIN","907064",-1.40823996531185,1
"4815","CISPLATIN","907064",-1.3977874710568,1
"4816","CISPLATIN","907064",-1.22169621200112,1
"4817","CISPLATIN","907064",-1.10720996964787,1
"4818","CISPLATIN","907064",-0.897825605460608,1
"4819","CISPLATIN","907064",-0.806179973983887,1
"4820","CISPLATIN","907064",-0.721734346404926,1
"4821","CISPLATIN","907064",-0.505149978319906,1
"4822","CISPLATIN","907064",-0.397863739864418,1
"4823","CISPLATIN","907064",-0.221772480808737,1
"4824","CISPLATIN","907064",-0.204119982655925,0.655875672412544
"4825","CISPLATIN","907064",0.0969100130080564,0.828540874474291
"4826","CISPLATIN","907064",0.102098125731771,0.983848740761173
"4827","CISPLATIN","907064",0.278189384787453,1
"4828","CISPLATIN","907064",0.397940008672038,0.931646296728976
"4829","CISPLATIN","907064",0.602059991327962,0.934139897792003
"4830","CISPLATIN","907064",0.698970004336019,0.762284893469725
"4831","CISPLATIN","907064",0.778151250383644,0.973266103792501
"4832","CISPLATIN","907064",1,0.296316786761315
"4833","CISPLATIN","906828",-2.39771120224918,0.982601241362624
"4834","CISPLATIN","906828",-2.2216199431935,1
"4835","CISPLATIN","906828",-1.89774933665299,1
"4836","CISPLATIN","906828",-1.72165807759731,0.911139644538773
"4837","CISPLATIN","906828",-1.40823996531185,0.94590172796465
"4838","CISPLATIN","906828",-1.3977874710568,0.982601241362624
"4839","CISPLATIN","906828",-1.22169621200112,0.981796186606416
"4840","CISPLATIN","906828",-1.10720996964787,0.929899953726813
"4841","CISPLATIN","906828",-0.897825605460608,1
"4842","CISPLATIN","906828",-0.806179973983887,0.954992848214973
"4843","CISPLATIN","906828",-0.721734346404928,0.986232437776131
"4844","CISPLATIN","906828",-0.505149978319906,0.927069712811351
"4845","CISPLATIN","906828",-0.397863739864418,1
"4846","CISPLATIN","906828",-0.221772480808737,0.995058729165876
"4847","CISPLATIN","906828",-0.204119982655925,0.967239812317935
"4848","CISPLATIN","906828",0.0969100130080564,0.908181164400829
"4849","CISPLATIN","906828",0.102098125731771,0.926862792910422
"4850","CISPLATIN","906828",0.278189384787453,0.867008187590049
"4851","CISPLATIN","906828",0.397940008672038,0.984322874551539
"4852","CISPLATIN","906828",0.602059991327962,0.778278117877752
"4853","CISPLATIN","906828",0.698970004336019,0.938480843440417
"4854","CISPLATIN","906828",0.778151250383644,0.659428601607151
"4855","CISPLATIN","906828",1,0.485500715982604
"4856","CISPLATIN","907312",-2.39771120224918,0.999203822876879
"4857","CISPLATIN","907312",-2.2216199431935,0.946667218364932
"4858","CISPLATIN","907312",-1.89774933665299,0.981366793862196
"4859","CISPLATIN","907312",-1.72165807759731,0.966603828234262
"4860","CISPLATIN","907312",-1.40823996531185,1
"4861","CISPLATIN","907312",-1.3977874710568,0.986130683533566
"4862","CISPLATIN","907312",-1.22169621200112,0.922768311555044
"4863","CISPLATIN","907312",-1.10720996964787,0.922776214565568
"4864","CISPLATIN","907312",-0.897825605460608,0.993736398479194
"4865","CISPLATIN","907312",-0.806179973983887,1
"4866","CISPLATIN","907312",-0.721734346404926,0.857828350118753
"4867","CISPLATIN","907312",-0.505149978319906,1
"4868","CISPLATIN","907312",-0.397863739864418,0.988029164318444
"4869","CISPLATIN","907312",-0.221772480808737,0.914760300896234
"4870","CISPLATIN","907312",-0.204119982655925,1
"4871","CISPLATIN","907312",0.0969100130080564,0.938412625842477
"4872","CISPLATIN","907312",0.102098125731771,0.946507611391767
"4873","CISPLATIN","907312",0.278189384787453,0.767279437929807
"4874","CISPLATIN","907312",0.397940008672038,0.620547239889605
"4875","CISPLATIN","907312",0.602059991327962,0.772080324594723
"4876","CISPLATIN","907312",0.698970004336019,0.739393325098838
"4877","CISPLATIN","907312",0.778151250383644,0.658503959814298
"4878","CISPLATIN","907312",1,0.444217190110627
"4879","CISPLATIN","908443",-2.39771120224918,0.927594935921154
"4880","CISPLATIN","908443",-2.2216199431935,1
"4881","CISPLATIN","908443",-1.89774933665299,0.983809353667988
"4882","CISPLATIN","908443",-1.72165807759731,0.914395964367061
"4883","CISPLATIN","908443",-1.40823996531185,1
"4884","CISPLATIN","908443",-1.3977874710568,0.919411211779563
"4885","CISPLATIN","908443",-1.22169621200112,1
"4886","CISPLATIN","908443",-1.10720996964787,1
"4887","CISPLATIN","908443",-0.897825605460608,0.859606296025267
"4888","CISPLATIN","908443",-0.806179973983887,1
"4889","CISPLATIN","908443",-0.721734346404928,0.995948556549751
"4890","CISPLATIN","908443",-0.505149978319906,1
"4891","CISPLATIN","908443",-0.397863739864418,0.933834932311882
"4892","CISPLATIN","908443",-0.221772480808737,0.764525495272493
"4893","CISPLATIN","908443",-0.204119982655925,1
"4894","CISPLATIN","908443",0.0969100130080564,0.505112103061513
"4895","CISPLATIN","908443",0.102098125731771,0.867220520580502
"4896","CISPLATIN","908443",0.278189384787453,0.861503217274301
"4897","CISPLATIN","908443",0.397940008672038,1
"4898","CISPLATIN","908443",0.602059991327962,0.755436964654268
"4899","CISPLATIN","908443",0.698970004336019,1
"4900","CISPLATIN","908443",0.778151250383644,0.658763058082218
"4901","CISPLATIN","908443",1,0.687677522192167
"4902","CISPLATIN","907171",-1.40823996531185,1
"4903","CISPLATIN","907171",-1.10720996964787,1
"4904","CISPLATIN","907171",-0.806179973983887,1
"4905","CISPLATIN","907171",-0.505149978319906,1
"4906","CISPLATIN","907171",-0.204119982655925,1
"4907","CISPLATIN","907171",0.0969100130080564,1
"4908","CISPLATIN","907171",0.397940008672038,0.977889026704834
"4909","CISPLATIN","907171",0.698970004336019,1
"4910","CISPLATIN","907171",1,0.467371668569226
"4911","CISPLATIN","1240167",-2.39771120224918,1
"4912","CISPLATIN","1240167",-2.2216199431935,1
"4913","CISPLATIN","1240167",-1.89774933665299,0.906113708662576
"4914","CISPLATIN","1240167",-1.72165807759731,1
"4915","CISPLATIN","1240167",-1.40823996531185,0.911109992691448
"4916","CISPLATIN","1240167",-1.3977874710568,0.99512446843212
"4917","CISPLATIN","1240167",-1.22169621200112,0.938962708399196
"4918","CISPLATIN","1240167",-1.10720996964787,0.887712690060594
"4919","CISPLATIN","1240167",-0.897825605460608,0.925916992675299
"4920","CISPLATIN","1240167",-0.806179973983887,1
"4921","CISPLATIN","1240167",-0.721734346404928,0.988431639192585
"4922","CISPLATIN","1240167",-0.505149978319906,1
"4923","CISPLATIN","1240167",-0.397863739864418,0.902935676261986
"4924","CISPLATIN","1240167",-0.221772480808737,0.755668903902585
"4925","CISPLATIN","1240167",-0.204119982655925,0.980735168370134
"4926","CISPLATIN","1240167",0.0969100130080564,0.912046476107006
"4927","CISPLATIN","1240167",0.102098125731771,0.62094557989183
"4928","CISPLATIN","1240167",0.278189384787453,0.578189601425382
"4929","CISPLATIN","1240167",0.397940008672038,0.717204772994536
"4930","CISPLATIN","1240167",0.602059991327962,0.241856624494392
"4931","CISPLATIN","1240167",0.698970004336019,0.595903503952058
"4932","CISPLATIN","1240167",0.778151250383644,0.130198964160454
"4933","CISPLATIN","1240167",1,0.272061069993928
"4934","CISPLATIN","753618",-2.39771120224918,0.815456005249223
"4935","CISPLATIN","753618",-2.2216199431935,0.863888061103307
"4936","CISPLATIN","753618",-1.89774933665299,0.931839333521969
"4937","CISPLATIN","753618",-1.72165807759731,0.960885247613834
"4938","CISPLATIN","753618",-1.40823996531185,1
"4939","CISPLATIN","753618",-1.3977874710568,0.887776858465537
"4940","CISPLATIN","753618",-1.22169621200112,0.89518381213404
"4941","CISPLATIN","753618",-1.10720996964787,0.79588479073419
"4942","CISPLATIN","753618",-0.897825605460608,0.926717214256863
"4943","CISPLATIN","753618",-0.806179973983887,1
"4944","CISPLATIN","753618",-0.721734346404928,1
"4945","CISPLATIN","753618",-0.505149978319906,0.846440867959879
"4946","CISPLATIN","753618",-0.397863739864418,0.901905692294075
"4947","CISPLATIN","753618",-0.221772480808737,0.857635458125409
"4948","CISPLATIN","753618",-0.204119982655925,1
"4949","CISPLATIN","753618",0.0969100130080564,0.835913343233657
"4950","CISPLATIN","753618",0.102098125731771,0.750653629406764
"4951","CISPLATIN","753618",0.278189384787453,0.597972385765806
"4952","CISPLATIN","753618",0.397940008672038,0.93726864128225
"4953","CISPLATIN","753618",0.602059991327962,0.508677419829847
"4954","CISPLATIN","753618",0.698970004336019,0.843533819390257
"4955","CISPLATIN","753618",0.778151250383644,0.375857667414835
"4956","CISPLATIN","753618",1,0.526868342643457
"4957","CISPLATIN","906827",-2.39771120224918,0.928446394924217
"4958","CISPLATIN","906827",-2.2216199431935,1
"4959","CISPLATIN","906827",-1.89774933665299,0.94287252035333
"4960","CISPLATIN","906827",-1.72165807759731,0.909834507117476
"4961","CISPLATIN","906827",-1.40823996531185,0.935197980967958
"4962","CISPLATIN","906827",-1.3977874710568,0.941247610034269
"4963","CISPLATIN","906827",-1.22169621200112,0.98269125323117
"4964","CISPLATIN","906827",-1.10720996964787,0.963083420927656
"4965","CISPLATIN","906827",-0.897825605460608,0.906673185300127
